FIT Profiler Report
Profile stats for: [LightningModule]LitLatentJacobianODE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.002    0.000 lr_scheduler.py:162(wrapper)
        8    0.000    0.000    0.002    0.000 optimizer.py:512(wrapper)
        8    0.000    0.000    0.001    0.000 optimizer.py:60(_use_grad)
        8    0.000    0.000    0.001    0.000 adam.py:214(step)
        8    0.000    0.000    0.001    0.000 precision.py:96(_wrap_closure)
        8    0.000    0.000    0.001    0.000 automatic.py:144(__call__)
        8    0.000    0.000    0.001    0.000 _contextlib.py:120(decorate_context)
        8    0.000    0.000    0.001    0.000 automatic.py:128(closure)
        8    0.000    0.000    0.001    0.000 automatic.py:307(_training_step)
        8    0.000    0.000    0.001    0.000 call.py:312(_call_strategy_hook)
        8    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        8    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        8    0.000    0.000    0.000    0.000 advanced.py:74(start)
      264    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.000    0.000 optimizer.py:451(_accelerator_graph_capture_health_check)
        8    0.000    0.000    0.000    0.000 profiler.py:854(__enter__)
        8    0.000    0.000    0.000    0.000 _ops.py:1257(__call__)
        8    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
        8    0.000    0.000    0.000    0.000 __init__.py:161(is_available)
        8    0.000    0.000    0.000    0.000 __init__.py:157(_nvml_based_avail)
        8    0.000    0.000    0.000    0.000 <frozen os>:811(getenv)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:808(get)
        8    0.000    0.000    0.000    0.000 module.py:1972(__setattr__)
        8    0.000    0.000    0.000    0.000 <frozen os>:712(__getitem__)
    56/40    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        8    0.000    0.000    0.000    0.000 graphs.py:45(is_current_stream_capturing)
        8    0.000    0.000    0.000    0.000 profiler.py:841(__init__)
        8    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_isCurrentStreamCapturing}
       16    0.000    0.000    0.000    0.000 _contextlib.py:167(__new__)
        8    0.000    0.000    0.000    0.000 grad_mode.py:184(__init__)
       16    0.000    0.000    0.000    0.000 __init__.py:152(_is_compiled)
        8    0.000    0.000    0.000    0.000 <frozen os>:794(encode)
       16    0.000    0.000    0.000    0.000 grad_mode.py:135(__enter__)
        8    0.000    0.000    0.000    0.000 parameter.py:21(__instancecheck__)
        8    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
       24    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
        8    0.000    0.000    0.000    0.000 _contextlib.py:154(clone)
        8    0.000    0.000    0.000    0.000 <frozen os>:798(decode)
        8    0.000    0.000    0.000    0.000 __init__.py:442(is_compiling)
        8    0.000    0.000    0.000    0.000 typing.py:426(inner)
        8    0.000    0.000    0.000    0.000 __init__.py:1099(device_count)
       32    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
       16    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        8    0.000    0.000    0.000    0.000 parameter.py:239(__instancecheck__)
        8    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
        8    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        8    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
       24    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        8    0.000    0.000    0.000    0.000 __init__.py:1498(debug)
       24    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       16    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x14a10e0}
        8    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       24    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       24    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
        8    0.000    0.000    0.000    0.000 decorators.py:600(graph_break)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       16    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x1486c4447ec0}
        8    0.000    0.000    0.000    0.000 __init__.py:1765(isEnabledFor)
       16    0.000    0.000    0.000    0.000 typing.py:2383(cast)
       16    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
        8    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 _jit_internal.py:103(is_scripting)
        8    0.000    0.000    0.000    0.000 __init__.py:129(annotate)
        8    0.000    0.000    0.000    0.000 strategy.py:94(precision_plugin)
        8    0.000    0.000    0.000    0.000 optimizer.py:35(do_nothing_closure)



Profile stats for: [Callback]RichModelSummary.on_before_optimizer_step
         80 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        8    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        8    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        8    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
        8    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 callback.py:280(on_before_optimizer_step)
        8    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
        8    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_before_optimizer_step
         56 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        8    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        8    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        8    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 hooks.py:299(on_before_optimizer_step)



Profile stats for: [LightningModule]LitLatentJacobianODE.configure_gradient_clipping
         248 function calls in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 module.py:1278(configure_gradient_clipping)
        8    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        8    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        8    0.000    0.000    0.000    0.000 module.py:1210(clip_gradients)
        8    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        8    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.000    0.000 enums.py:34(supported_type)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       16    0.000    0.000    0.000    0.000 enums.py:36(<genexpr>)
        8    0.000    0.000    0.000    0.000 enum.py:695(__call__)
       16    0.000    0.000    0.000    0.000 enum.py:199(__get__)
        8    0.000    0.000    0.000    0.000 enum.py:795(__iter__)
       16    0.000    0.000    0.000    0.000 enum.py:799(<genexpr>)
        8    0.000    0.000    0.000    0.000 trainer.py:1222(precision_plugin)
        8    0.000    0.000    0.000    0.000 enum.py:1156(__new__)
       16    0.000    0.000    0.000    0.000 enum.py:1337(value)
       24    0.000    0.000    0.000    0.000 module.py:219(trainer)
        8    0.000    0.000    0.000    0.000 precision.py:144(clip_gradients)
        8    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        8    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 module.py:234(fabric)
        8    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
        8    0.000    0.000    0.000    0.000 strategy.py:94(precision_plugin)



Profile stats for: [LightningModule]LitLatentJacobianODE.lr_scheduler_step
         22 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 module.py:1309(lr_scheduler_step)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:238(step)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:284(_update_lr)
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:1400(get_lr)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:324(__enter__)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:83(_update_param_group_val)
        2    0.000    0.000    0.000    0.000 {built-in method math.cos}
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:72(_param_groups_val_list)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:304(_warn_get_lr_called_within_step)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:328(__exit__)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:321(__init__)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_validation_model_zero_grad
         1281 function calls (883 primitive calls) in 0.002 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 hooks.py:159(on_validation_model_zero_grad)
        1    0.000    0.000    0.002    0.002 module.py:2949(zero_grad)
       59    0.000    0.000    0.001    0.000 module.py:2666(parameters)
       59    0.000    0.000    0.001    0.000 module.py:2691(named_parameters)
       59    0.000    0.000    0.001    0.000 module.py:2646(_named_members)
   480/82    0.000    0.000    0.001    0.000 module.py:2837(named_modules)
      139    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       81    0.000    0.000    0.000    0.000 module.py:2716(<lambda>)
      116    0.000    0.000    0.000    0.000 _tensor.py:1225(__hash__)
      162    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      116    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.000    0.000 module.py:1955(__getattr__)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}



Profile stats for: [LightningModule]LitLatentJacobianODE.on_validation_model_eval
         1710 function calls (1468 primitive calls) in 0.001 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 hooks.py:163(on_validation_model_eval)
        1    0.000    0.000    0.001    0.001 module.py:2908(eval)
     81/1    0.000    0.000    0.001    0.001 module.py:2886(train)
       81    0.000    0.000    0.000    0.000 module.py:1972(__setattr__)
  486/324    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
      161    0.000    0.000    0.000    0.000 module.py:2777(children)
      161    0.000    0.000    0.000    0.000 module.py:2786(named_children)
       81    0.000    0.000    0.000    0.000 parameter.py:21(__instancecheck__)
       81    0.000    0.000    0.000    0.000 parameter.py:239(__instancecheck__)
      244    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      162    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x1486c4447ec0}
       80    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       81    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 trainer.py:1296(model)
        1    0.000    0.000    0.000    0.000 module.py:219(trainer)
        1    0.000    0.000    0.000    0.000 strategy.py:352(model)
        1    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)



Profile stats for: [Callback]RichModelSummary.on_validation_start
         10 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 callback.py:211(on_validation_start)
        1    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
        1    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_validation_start
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 hooks.py:50(on_validation_start)



Profile stats for: [Strategy]SingleDeviceStrategy.on_validation_start
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 strategy.py:550(on_validation_start)



Profile stats for: [Callback]RichModelSummary.on_validation_epoch_start
         10 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 trainer.py:1271(lightning_module)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 trainer.py:1218(strategy)
        1    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
        1    0.000    0.000    0.000    0.000 callback.py:124(on_validation_epoch_start)



Profile stats for: [LightningModule]LitLatentJacobianODE.on_validation_epoch_start
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:57(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 hooks.py:242(on_validation_epoch_start)



Profile stats for: [_EvaluationLoop].val_next
         1053 function calls (964 primitive calls) in 0.007 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     46/9    0.000    0.000    0.003    0.000 {built-in method builtins.next}
     12/1    0.000    0.000    0.003    0.003 combined_loader.py:339(__next__)
        1    0.002    0.002    0.003    0.003 connection.py:253(poll)
        8    0.000    0.000    0.001    0.000 dataloader.py:736(__next__)
        1    0.000    0.000    0.001    0.001 {built-in method _pickle.loads}
        1    0.000    0.000    0.001    0.001 reductions.py:539(rebuild_storage_fd)
        1    0.000    0.000    0.001    0.001 resource_sharer.py:55(detach)
        1    0.000    0.000    0.001    0.001 resource_sharer.py:81(get_connection)
        8    0.000    0.000    0.001    0.000 dataloader.py:1487(_next_data)
        1    0.000    0.000    0.001    0.001 connection.py:510(Client)
        8    0.000    0.000    0.001    0.000 profiler.py:854(__enter__)
        8    0.000    0.000    0.000    0.000 _ops.py:1257(__call__)
        8    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
        1    0.000    0.000    0.000    0.000 connection.py:949(answer_challenge)
        4    0.000    0.000    0.000    0.000 connection.py:208(recv_bytes)
        4    0.000    0.000    0.000    0.000 connection.py:429(_recv_bytes)
        8    0.000    0.000    0.000    0.000 connection.py:390(_recv)
        8    0.000    0.000    0.000    0.000 evaluation_loop.py:391(_on_after_fetch)
        8    0.000    0.000    0.000    0.000 {built-in method posix.read}
        8    0.000    0.000    0.000    0.000 reduction.py:48(dumps)
        8    0.000    0.000    0.000    0.000 advanced.py:81(stop)
        8    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.000    0.000 dataloader.py:1582(_process_data)
        8    0.000    0.000    0.000    0.000 dataloader.py:1550(_try_put_index)
        8    0.000    0.000    0.000    0.000 profiler.py:860(__exit__)
        8    0.000    0.000    0.000    0.000 dataloader.py:1452(_get_data)
        8    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:439(_poll)
        8    0.000    0.000    0.000    0.000 dataloader.py:1297(_try_get_data)
        8    0.000    0.000    0.000    0.000 profiler.py:841(__init__)
        8    0.000    0.000    0.000    0.000 queues.py:84(put)
        8    0.000    0.000    0.000    0.000 queue.py:177(get)
        1    0.000    0.000    0.000    0.000 pin_memory.py:55(pin_memory)
        8    0.000    0.000    0.000    0.000 _ops.py:1079(__call__)
        1    0.000    0.000    0.000    0.000 {method 'pin_memory' of 'torch._C.TensorBase' objects}
        8    0.000    0.000    0.000    0.000 _ops.py:1144(_must_dispatch_in_python)
       17    0.000    0.000    0.000    0.000 threading.py:398(notify)
        1    0.000    0.000    0.000    0.000 connection.py:1134(wait)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       16    0.000    0.000    0.000    0.000 _ops.py:1145(<genexpr>)
        1    0.000    0.000    0.000    0.000 connection.py:640(SocketClient)
        1    0.000    0.000    0.000    0.000 selectors.py:385(select)
        1    0.000    0.000    0.000    0.000 reduction.py:186(recv_handle)
        1    0.000    0.000    0.000    0.000 reductions.py:109(rebuild_tensor)
        1    0.000    0.000    0.000    0.000 connection.py:875(_create_response)
        8    0.000    0.000    0.000    0.000 _ops.py:1130(_contains_fake_script_object)
        8    0.000    0.000    0.000    0.000 typing.py:426(inner)
        6    0.000    0.000    0.000    0.000 connection.py:182(send_bytes)
        8    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler.}
        1    0.000    0.000    0.000    0.000 connection.py:928(deliver_challenge)
      9/1    0.000    0.000    0.000    0.000 combined_loader.py:128(__next__)
        8    0.000    0.000    0.000    0.000 dataloader.py:730(_next_index)
        1    0.000    0.000    0.000    0.000 _utils.py:193(_rebuild_tensor)
        1    0.000    0.000    0.000    0.000 reduction.py:153(recvfds)
       18    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        8    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 connection.py:406(_send_bytes)
        8    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {method 'dump' of '_pickle.Pickler' objects}
        8    0.000    0.000    0.000    0.000 sampler.py:333(__iter__)
        2    0.000    0.000    0.000    0.000 hmac.py:167(new)
        8    0.000    0.000    0.000    0.000 threading.py:1137(is_alive)
        1    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        7    0.000    0.000    0.000    0.000 connection.py:381(_send)
        2    0.000    0.000    0.000    0.000 hmac.py:38(__init__)
        1    0.000    0.000    0.000    0.000 connection.py:202(send)
       52    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.000    0.000 {method 'recvmsg' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {built-in method torch.empty}
        7    0.000    0.000    0.000    0.000 {built-in method posix.write}
        1    0.000    0.000    0.000    0.000 queue.py:137(put)
       17    0.000    0.000    0.000    0.000 threading.py:303(__enter__)
        1    0.000    0.000    0.000    0.000 reductions.py:574(rebuild_typed_storage)
        2    0.000    0.000    0.000    0.000 socket.py:221(__init__)
        2    0.000    0.000    0.000    0.000 hmac.py:66(_init_hmac)
       17    0.000    0.000    0.000    0.000 threading.py:306(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method _new_shared_fd_cpu}
       20    0.000    0.000    0.000    0.000 threading.py:318(_is_owned)
       78    0.000    0.000    0.000    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 selectors.py:340(register)
       16    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
       21    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 selectors.py:206(__exit__)
        2    0.000    0.000    0.000    0.000 hmac.py:151(digest)
        1    0.000    0.000    0.000    0.000 reductions.py:32(__init__)
     36/8    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'set_' of 'torch._C.TensorBase' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _hashlib.hmac_new}
        2    0.000    0.000    0.000    0.000 connection.py:849(_get_digest_name_and_payload)
        1    0.000    0.000    0.000    0.000 process.py:213(authkey)
        1    0.000    0.000    0.000    0.000 connection.py:903(_verify_challenge)
        2    0.000    0.000    0.000    0.000 connection.py:96(address_type)
        8    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
       11    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        8    0.000    0.000    0.000    0.000 queue.py:274(_get)
        1    0.000    0.000    0.000    0.000 reductions.py:532(storage_from_cache)
        1    0.000    0.000    0.000    0.000 socket.py:542(fromfd)
        1    0.000    0.000    0.000    0.000 storage.py:697(__new__)
       12    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       17    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 selectors.py:238(register)
      6/1    0.000    0.000    0.000    0.000 threading.py:327(wait)
        9    0.000    0.000    0.000    0.000 queue.py:266(_qsize)
        1    0.000    0.000    0.000    0.000 connection.py:262(__exit__)
        2    0.000    0.000    0.000    0.000 reductions.py:524(fd_id)
        2    0.000    0.000    0.000    0.000 socket.py:240(__exit__)
        2    0.000    0.000    0.000    0.000 selectors.py:272(close)
        1    0.000    0.000    0.000    0.000 selectors.py:336(__init__)
       17    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 connection.py:174(close)
        6    0.000    0.000    0.000    0.000 threading.py:315(_acquire_restore)
        1    0.000    0.000    0.000    0.000 socket.py:507(detach)
        1    0.000    0.000    0.000    0.000 reductions.py:80(__setitem__)
        5    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
       19    0.000    0.000    0.000    0.000 connection.py:135(_check_closed)
        2    0.000    0.000    0.000    0.000 {built-in method posix.fstat}
        1    0.000    0.000    0.000    0.000 socket.py:501(close)
       12    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 connection.py:376(_close)
        2    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HMAC' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.close}
        1    0.000    0.000    0.000    0.000 reductions.py:76(get)
        1    0.000    0.000    0.000    0.000 socket.py:497(_real_close)
        9    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 storage.py:789(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
        8    0.000    0.000    0.000    0.000 {method '__exit__' of 'torch._C.DisableTorchFunctionSubclass' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        8    0.000    0.000    0.000    0.000 {method 'is_done' of '_thread._ThreadHandle' objects}
        8    0.000    0.000    0.000    0.000 states.py:67(dataloader_prefix)
       19    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        8    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 selectors.py:219(_fileobj_lookup)
        3    0.000    0.000    0.000    0.000 threading.py:312(_release_save)
        1    0.000    0.000    0.000    0.000 connection.py:118(__init__)
        8    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 selectors.py:213(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        8    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
       11    0.000    0.000    0.000    0.000 connection.py:143(_check_writable)
        4    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        2    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
        8    0.000    0.000    0.000    0.000 _jit_internal.py:103(is_scripting)
       11    0.000    0.000    0.000    0.000 threading.py:605(is_set)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.dup}
        1    0.000    0.000    0.000    0.000 queue.py:270(_put)
        2    0.000    0.000    0.000    0.000 connection.py:169(fileno)
        1    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 connection.py:84(_validate_family)
        3    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        8    0.000    0.000    0.000    0.000 __init__.py:129(annotate)
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x14a10e0}
